,institution_name,classificationcode,sports,gender,exp,opexpperpart,opexpperteam,partic,rev
4963,Cincinnati Christian University,10,Golf,women,0.0,0.0,0.0,0.0,0.0
4964,Cincinnati Christian University,10,Soccer,men,263300.0,1128.0,34982.0,31.0,263300.0
4965,Cincinnati Christian University,10,Soccer,women,207891.0,2036.0,50891.0,25.0,207891.0
4966,Cincinnati Christian University,10,Softball,men,0.0,0.0,0.0,0.0,0.0
4967,Cincinnati Christian University,10,Softball,women,326885.0,1451.0,34817.0,24.0,326885.0
4968,Cincinnati Christian University,10,"Track and Field, X-Country",men,52376.0,649.0,3246.0,5.0,52376.0
4969,Cincinnati Christian University,10,"Track and Field, X-Country",women,52376.0,812.0,3246.0,4.0,52376.0
4970,Cincinnati Christian University,10,Volleyball,men,150032.0,2199.0,37380.0,17.0,150032.0
4971,Cincinnati Christian University,10,Volleyball,women,124959.0,998.0,14977.0,15.0,124959.0
4972,Cincinnati State Technical and Community College,14,Basketball,men,230073.0,3696.0,44351.0,12.0,230073.0
4973,Cincinnati State Technical and Community College,14,Basketball,women,190605.0,2662.0,37273.0,14.0,190605.0
4974,Cincinnati State Technical and Community College,14,Soccer,men,120023.0,1864.0,31696.0,17.0,120023.0
4975,Cincinnati State Technical and Community College,14,Soccer,women,99717.0,2313.0,32385.0,14.0,99717.0
4976,Cincinnati State Technical and Community College,14,Volleyball,men,0.0,0.0,0.0,0.0,0.0
4977,Cincinnati State Technical and Community College,14,Volleyball,women,103575.0,3502.0,35024.0,10.0,103575.0
4978,Cisco College,12,Baseball,men,295197.0,795.0,44514.0,56.0,295197.0
4979,Cisco College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
4980,Cisco College,12,Basketball,men,0.0,0.0,0.0,0.0,0.0
4981,Cisco College,12,Basketball,women,151820.0,1812.0,28988.0,16.0,151820.0
4982,Cisco College,12,Football,men,486930.0,1213.0,98260.0,81.0,486930.0
4983,Cisco College,12,Football,women,0.0,0.0,0.0,0.0,0.0
4984,Cisco College,12,Rodeo,men,97209.0,2751.0,46770.0,17.0,97209.0
4985,Cisco College,12,Rodeo,women,97209.0,2923.0,46770.0,16.0,97209.0
4986,Cisco College,12,Soccer,men,0.0,0.0,0.0,0.0,0.0
4987,Cisco College,12,Soccer,women,133996.0,1357.0,18995.0,14.0,133996.0
4988,Cisco College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
4989,Cisco College,12,Softball,women,151276.0,885.0,18579.0,21.0,151276.0
4990,Cisco College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
4991,Cisco College,12,Volleyball,women,184552.0,1729.0,38043.0,22.0,184552.0
4992,Citadel Military College of South Carolina,2,All Track Combined,men,447857.0,420.0,62574.0,149.0,490297.0
4993,Citadel Military College of South Carolina,2,All Track Combined,women,613316.0,646.0,49706.0,77.0,646825.0
4994,Citadel Military College of South Carolina,2,Baseball,men,1187095.0,5049.0,252450.0,50.0,1238426.0
4995,Citadel Military College of South Carolina,2,Baseball,women,0.0,0.0,0.0,0.0,0.0
4996,Citadel Military College of South Carolina,2,Basketball,men,1490057.0,21690.0,325350.0,15.0,1684099.0
4997,Citadel Military College of South Carolina,2,Basketball,women,0.0,0.0,0.0,0.0,0.0
4998,Citadel Military College of South Carolina,2,Football,men,5130987.0,7291.0,896783.0,123.0,6602237.0
4999,Citadel Military College of South Carolina,2,Football,women,0.0,0.0,0.0,0.0,0.0
5000,Citadel Military College of South Carolina,2,Golf,men,0.0,0.0,0.0,0.0,0.0
5001,Citadel Military College of South Carolina,2,Golf,women,234737.0,7805.0,62443.0,8.0,290738.0
5002,Citadel Military College of South Carolina,2,Rifle,men,100408.0,1996.0,15966.0,8.0,144458.0
5003,Citadel Military College of South Carolina,2,Rifle,women,127791.0,2032.0,20321.0,10.0,183856.0
5004,Citadel Military College of South Carolina,2,Soccer,men,0.0,0.0,0.0,0.0,0.0
5005,Citadel Military College of South Carolina,2,Soccer,women,483599.0,4456.0,80209.0,18.0,512903.0
5006,Citadel Military College of South Carolina,2,Tennis,men,349853.0,3123.0,46845.0,15.0,432090.0
5007,Citadel Military College of South Carolina,2,Tennis,women,0.0,0.0,0.0,0.0,0.0
5008,Citadel Military College of South Carolina,2,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5009,Citadel Military College of South Carolina,2,Volleyball,women,675380.0,6124.0,97982.0,16.0,708142.0
5010,Citadel Military College of South Carolina,2,Wrestling,men,511837.0,4589.0,91774.0,20.0,532263.0
5011,Citadel Military College of South Carolina,2,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5012,Citrus College,17,Baseball,men,129179.0,2331.0,60607.0,26.0,131307.0
5013,Citrus College,17,Baseball,women,0.0,0.0,0.0,0.0,0.0
5014,Citrus College,17,Basketball,men,126988.0,1798.0,19781.0,11.0,127242.0
5015,Citrus College,17,Basketball,women,99531.0,1833.0,20163.0,11.0,101727.0
5016,Citrus College,17,Football,men,229956.0,525.0,36236.0,69.0,229960.0
5017,Citrus College,17,Football,women,0.0,0.0,0.0,0.0,0.0
5018,Citrus College,17,Golf,men,17145.0,1086.0,6515.0,6.0,13045.0
5019,Citrus College,17,Golf,women,16348.0,953.0,5717.0,6.0,13036.0
5020,Citrus College,17,Soccer,men,20792.0,416.0,12076.0,29.0,23838.0
5021,Citrus College,17,Soccer,women,95566.0,706.0,15527.0,22.0,96355.0
5022,Citrus College,17,Softball,men,0.0,0.0,0.0,0.0,0.0
5023,Citrus College,17,Softball,women,92533.0,2122.0,27591.0,13.0,92925.0
5024,Citrus College,17,Swimming,men,0.0,0.0,0.0,0.0,0.0
5025,Citrus College,17,Swimming,women,71658.0,837.0,11711.0,14.0,72680.0
5026,Citrus College,17,"Track and Field, X-Country",men,5934.0,277.0,3047.0,11.0,5685.0
5027,Citrus College,17,"Track and Field, X-Country",women,5344.0,307.0,2457.0,8.0,5985.0
5028,Citrus College,17,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5029,Citrus College,17,Volleyball,women,23180.0,860.0,12895.0,15.0,22460.0
5030,Citrus College,17,Water Polo,men,26890.0,553.0,11060.0,20.0,27201.0
5031,Citrus College,17,Water Polo,women,71589.0,790.0,11847.0,15.0,71654.0
5032,City College of San Francisco,17,Badminton,men,0.0,0.0,0.0,0.0,0.0
5033,City College of San Francisco,17,Badminton,women,12741.0,614.0,5526.0,9.0,12741.0
5034,City College of San Francisco,17,Baseball,men,41930.0,421.0,13049.0,31.0,41930.0
5035,City College of San Francisco,17,Baseball,women,0.0,0.0,0.0,0.0,0.0
5036,City College of San Francisco,17,Basketball,men,47680.0,1807.0,30715.0,17.0,47680.0
5037,City College of San Francisco,17,Basketball,women,28057.0,1389.0,20842.0,15.0,28057.0
5038,City College of San Francisco,17,Football,men,74249.0,651.0,47534.0,73.0,74249.0
5039,City College of San Francisco,17,Football,women,0.0,0.0,0.0,0.0,0.0
5040,City College of San Francisco,17,Soccer,men,33785.0,652.0,19570.0,30.0,33785.0
5041,City College of San Francisco,17,Soccer,women,14298.0,699.0,11880.0,17.0,14298.0
5042,City College of San Francisco,17,Swimming,men,0.0,0.0,0.0,0.0,0.0
5043,City College of San Francisco,17,Swimming,women,23863.0,619.0,14230.0,23.0,23863.0
5044,City College of San Francisco,17,Tennis,men,0.0,0.0,0.0,0.0,0.0
5045,City College of San Francisco,17,Tennis,women,9936.0,835.0,7518.0,9.0,9936.0
5046,City College of San Francisco,17,"Track and Field, Outdoor",men,19970.0,417.0,7919.0,19.0,19970.0
5047,City College of San Francisco,17,"Track and Field, Outdoor",women,17043.0,832.0,4992.0,6.0,17043.0
5048,City College of San Francisco,17,"Track and Field, X-Country",men,17820.0,641.0,5769.0,9.0,17820.0
5049,City College of San Francisco,17,"Track and Field, X-Country",women,16313.0,710.0,4262.0,6.0,16313.0
5050,City College of San Francisco,17,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5051,City College of San Francisco,17,Volleyball,women,23087.0,1636.0,13087.0,8.0,23087.0
5052,City College of San Francisco,17,Water Polo,men,0.0,0.0,0.0,0.0,0.0
5053,City College of San Francisco,17,Water Polo,women,18780.0,653.0,9147.0,14.0,18780.0
5054,City Colleges of Chicago-Harry S Truman College,12,Basketball,men,75669.0,1160.0,18562.0,16.0,75669.0
5055,City Colleges of Chicago-Harry S Truman College,12,Basketball,women,0.0,0.0,0.0,0.0,0.0
5056,City Colleges of Chicago-Harry S Truman College,12,Soccer,men,69458.0,577.0,13277.0,23.0,69458.0
5057,City Colleges of Chicago-Harry S Truman College,12,Soccer,women,46990.0,396.0,5150.0,13.0,46990.0
5058,City Colleges of Chicago-Kennedy-King College,12,Basketball,men,88299.0,2103.0,29443.0,14.0,88299.0
5059,City Colleges of Chicago-Kennedy-King College,12,Basketball,women,86556.0,2429.0,26717.0,11.0,86556.0
5060,City Colleges of Chicago-Kennedy-King College,12,Soccer,men,80208.0,867.0,13865.0,16.0,80208.0
5061,City Colleges of Chicago-Kennedy-King College,12,Soccer,women,0.0,0.0,0.0,0.0,0.0
5062,City Colleges of Chicago-Malcolm X College,12,Basketball,men,111630.0,2406.0,36083.0,15.0,109630.0
5063,City Colleges of Chicago-Malcolm X College,12,Basketball,women,81931.0,2827.0,28274.0,10.0,78931.0
5064,City Colleges of Chicago-Malcolm X College,12,Soccer,men,71187.0,1589.0,25419.0,16.0,73187.0
5065,City Colleges of Chicago-Malcolm X College,12,Soccer,women,0.0,0.0,0.0,0.0,0.0
5066,City Colleges of Chicago-Malcolm X College,12,"Track and Field, X-Country",men,27963.0,2371.0,11855.0,5.0,29963.0
5067,City Colleges of Chicago-Malcolm X College,12,"Track and Field, X-Country",women,27879.0,2071.0,12428.0,6.0,29879.0
5068,City Colleges of Chicago-Malcolm X College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5069,City Colleges of Chicago-Malcolm X College,12,Volleyball,women,67113.0,3224.0,29020.0,9.0,69113.0
5070,City Colleges of Chicago-Olive-Harvey College,13,Baseball,men,61782.0,608.0,7904.0,13.0,61782.0
5071,City Colleges of Chicago-Olive-Harvey College,13,Baseball,women,0.0,0.0,0.0,0.0,0.0
5072,City Colleges of Chicago-Olive-Harvey College,13,Basketball,men,93420.0,1220.0,19513.0,16.0,93420.0
5073,City Colleges of Chicago-Olive-Harvey College,13,Basketball,women,55158.0,1643.0,11504.0,7.0,55158.0
5074,City Colleges of Chicago-Richard J Daley College,12,Basketball,men,65973.0,1419.0,21286.0,15.0,65973.0
5075,City Colleges of Chicago-Richard J Daley College,12,Basketball,women,0.0,0.0,0.0,0.0,0.0
5076,City Colleges of Chicago-Richard J Daley College,12,Soccer,men,55521.0,1035.0,19662.0,19.0,55521.0
5077,City Colleges of Chicago-Richard J Daley College,12,Soccer,women,0.0,0.0,0.0,0.0,0.0
5078,City Colleges of Chicago-Wilbur Wright College,13,Basketball,men,68801.0,688.0,8250.0,12.0,68801.0
5079,City Colleges of Chicago-Wilbur Wright College,13,Basketball,women,67727.0,638.0,7650.0,12.0,67727.0
5080,Clackamas Community College,19,Baseball,men,97773.0,1163.0,32571.0,28.0,87193.0
5081,Clackamas Community College,19,Baseball,women,0.0,0.0,0.0,0.0,0.0
5082,Clackamas Community College,19,Basketball,men,83946.0,2280.0,27354.0,12.0,97016.0
5083,Clackamas Community College,19,Basketball,women,79154.0,2637.0,23734.0,9.0,82164.0
5084,Clackamas Community College,19,Soccer,men,0.0,0.0,0.0,0.0,0.0
5085,Clackamas Community College,19,Soccer,women,75392.0,1548.0,21671.0,14.0,85975.0
5086,Clackamas Community College,19,Softball,men,0.0,0.0,0.0,0.0,0.0
5087,Clackamas Community College,19,Softball,women,106148.0,1741.0,31330.0,18.0,105962.0
5088,Clackamas Community College,19,"Track and Field, Outdoor",men,58661.0,592.0,15398.0,26.0,61508.0
5089,Clackamas Community College,19,"Track and Field, Outdoor",women,56021.0,963.0,15413.0,16.0,58869.0
5090,Clackamas Community College,19,"Track and Field, X-Country",men,36593.0,729.0,5834.0,8.0,39440.0
5091,Clackamas Community College,19,"Track and Field, X-Country",women,36326.0,834.0,5836.0,7.0,39174.0
5092,Clackamas Community College,19,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5093,Clackamas Community College,19,Volleyball,women,82360.0,2442.0,26860.0,11.0,93306.0
5094,Clackamas Community College,19,Wrestling,men,175532.0,2901.0,55118.0,19.0,171828.0
5095,Clackamas Community College,19,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5096,Claflin University,5,Baseball,men,254095.0,2097.0,73378.0,35.0,254095.0
5097,Claflin University,5,Baseball,women,0.0,0.0,0.0,0.0,0.0
5098,Claflin University,5,Basketball,men,426317.0,3768.0,86665.0,23.0,426317.0
5099,Claflin University,5,Basketball,women,361375.0,6706.0,93883.0,14.0,361375.0
5100,Claflin University,5,Softball,men,0.0,0.0,0.0,0.0,0.0
5101,Claflin University,5,Softball,women,216564.0,3654.0,69430.0,19.0,216564.0
5102,Claflin University,5,"Track and Field, Indoor",men,48142.0,740.0,11101.0,15.0,48142.0
5103,Claflin University,5,"Track and Field, Indoor",women,44322.0,740.0,9621.0,13.0,44322.0
5104,Claflin University,5,"Track and Field, Outdoor",men,48438.0,518.0,11397.0,22.0,48438.0
5105,Claflin University,5,"Track and Field, Outdoor",women,44026.0,518.0,9325.0,18.0,44026.0
5106,Claflin University,5,"Track and Field, X-Country",men,49375.0,797.0,10361.0,13.0,49375.0
5107,Claflin University,5,"Track and Field, X-Country",women,49375.0,1036.0,10361.0,10.0,49375.0
5108,Claflin University,5,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5109,Claflin University,5,Volleyball,women,175945.0,3713.0,44561.0,12.0,175945.0
5110,Claremont McKenna College,6,Baseball,men,144502.0,1044.0,32365.0,31.0,144502.0
5111,Claremont McKenna College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
5112,Claremont McKenna College,6,Basketball,men,207497.0,3342.0,60148.0,18.0,207497.0
5113,Claremont McKenna College,6,Basketball,women,188684.0,3171.0,57083.0,18.0,188684.0
5114,Claremont McKenna College,6,Football,men,547305.0,2035.0,136363.0,67.0,547305.0
5115,Claremont McKenna College,6,Football,women,0.0,0.0,0.0,0.0,0.0
5116,Claremont McKenna College,6,Golf,men,101705.0,3062.0,36742.0,12.0,101705.0
5117,Claremont McKenna College,6,Golf,women,187042.0,3166.0,37990.0,12.0,187042.0
5118,Claremont McKenna College,6,Lacrosse,men,0.0,0.0,0.0,0.0,0.0
5119,Claremont McKenna College,6,Lacrosse,women,194610.0,2163.0,62724.0,29.0,194610.0
5120,Claremont McKenna College,6,Soccer,men,129833.0,835.0,25892.0,31.0,129833.0
5121,Claremont McKenna College,6,Soccer,women,145749.0,1665.0,44954.0,27.0,145749.0
5122,Claremont McKenna College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
5123,Claremont McKenna College,6,Softball,women,152341.0,1195.0,25093.0,21.0,152341.0
5124,Claremont McKenna College,6,Swimming and Diving,men,110290.0,1191.0,33350.0,28.0,110290.0
5125,Claremont McKenna College,6,Swimming and Diving,women,109855.0,1033.0,36141.0,35.0,109855.0
5126,Claremont McKenna College,6,Tennis,men,167485.0,3431.0,51467.0,15.0,167485.0
5127,Claremont McKenna College,6,Tennis,women,174267.0,3462.0,38083.0,11.0,174267.0
5128,Claremont McKenna College,6,"Track and Field, Outdoor",men,110101.0,643.0,30222.0,47.0,110101.0
5129,Claremont McKenna College,6,"Track and Field, Outdoor",women,111227.0,581.0,29056.0,50.0,111227.0
5130,Claremont McKenna College,6,"Track and Field, X-Country",men,91491.0,711.0,19205.0,27.0,91491.0
5131,Claremont McKenna College,6,"Track and Field, X-Country",women,92461.0,640.0,21123.0,33.0,92461.0
5132,Claremont McKenna College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5133,Claremont McKenna College,6,Volleyball,women,129490.0,2278.0,43286.0,19.0,129490.0
5134,Claremont McKenna College,6,Water Polo,men,77358.0,1059.0,18007.0,17.0,77358.0
5135,Claremont McKenna College,6,Water Polo,women,104838.0,1543.0,29322.0,19.0,104838.0
5136,Clarendon College,12,Baseball,men,184167.0,1326.0,62310.0,47.0,184167.0
5137,Clarendon College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
5138,Clarendon College,12,Basketball,men,114366.0,1311.0,34093.0,26.0,114366.0
5139,Clarendon College,12,Basketball,women,113448.0,1713.0,34255.0,20.0,113448.0
5140,Clarendon College,12,Rodeo,men,111449.0,2988.0,50794.0,17.0,111449.0
5141,Clarendon College,12,Rodeo,women,26223.0,2988.0,11952.0,4.0,26223.0
5142,Clarendon College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
5143,Clarendon College,12,Softball,women,134028.0,1484.0,41542.0,28.0,134028.0
5144,Clarendon College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5145,Clarendon College,12,Volleyball,women,75449.0,2359.0,25944.0,11.0,75449.0
5146,Clarion University of Pennsylvania,4,All Track Combined,men,0.0,0.0,0.0,0.0,0.0
5147,Clarion University of Pennsylvania,4,All Track Combined,women,229077.0,453.0,46186.0,102.0,236924.0
5148,Clarion University of Pennsylvania,4,Baseball,men,76004.0,1483.0,44488.0,30.0,102007.0
5149,Clarion University of Pennsylvania,4,Baseball,women,0.0,0.0,0.0,0.0,0.0
5150,Clarion University of Pennsylvania,4,Basketball,men,350782.0,3902.0,46824.0,12.0,266916.0
5151,Clarion University of Pennsylvania,4,Basketball,women,363179.0,5723.0,68678.0,12.0,360748.0
5152,Clarion University of Pennsylvania,4,Football,men,839735.0,1681.0,142847.0,85.0,1080518.0
5153,Clarion University of Pennsylvania,4,Football,women,0.0,0.0,0.0,0.0,0.0
5154,Clarion University of Pennsylvania,4,Golf,men,46266.0,1809.0,16277.0,9.0,55743.0
5155,Clarion University of Pennsylvania,4,Golf,women,28525.0,2046.0,12276.0,6.0,24565.0
5156,Clarion University of Pennsylvania,4,Soccer,men,0.0,0.0,0.0,0.0,0.0
5157,Clarion University of Pennsylvania,4,Soccer,women,195421.0,1797.0,44923.0,25.0,219716.0
5158,Clarion University of Pennsylvania,4,Softball,men,0.0,0.0,0.0,0.0,0.0
5159,Clarion University of Pennsylvania,4,Softball,women,133028.0,3540.0,74348.0,21.0,126549.0
5160,Clarion University of Pennsylvania,4,Swimming and Diving,men,248933.0,1884.0,43330.0,23.0,227378.0
5161,Clarion University of Pennsylvania,4,Swimming and Diving,women,324319.0,1884.0,50865.0,27.0,282211.0
5162,Clarion University of Pennsylvania,4,Tennis,men,0.0,0.0,0.0,0.0,0.0
5163,Clarion University of Pennsylvania,4,Tennis,women,40069.0,1830.0,12813.0,7.0,39619.0
5164,Clarion University of Pennsylvania,4,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5165,Clarion University of Pennsylvania,4,Volleyball,women,391309.0,3002.0,57036.0,19.0,450130.0
5166,Clarion University of Pennsylvania,4,Wrestling,men,455556.0,1914.0,61252.0,32.0,370686.0
5167,Clarion University of Pennsylvania,4,Wrestling,women,0.0,0.0,0.0,0.0,0.0
5168,Clark Atlanta University,4,All Track Combined,men,86103.0,389.0,9722.0,25.0,100542.0
5169,Clark Atlanta University,4,All Track Combined,women,199149.0,522.0,14089.0,27.0,201341.0
5170,Clark Atlanta University,4,Baseball,men,132456.0,573.0,16608.0,29.0,140373.0
5171,Clark Atlanta University,4,Baseball,women,0.0,0.0,0.0,0.0,0.0
5172,Clark Atlanta University,4,Basketball,men,490190.0,2499.0,32490.0,13.0,488885.0
5173,Clark Atlanta University,4,Basketball,women,330519.0,2559.0,30703.0,12.0,402932.0
5174,Clark Atlanta University,4,Football,men,1540301.0,995.0,85557.0,86.0,1627577.0
5175,Clark Atlanta University,4,Football,women,0.0,0.0,0.0,0.0,0.0
5176,Clark Atlanta University,4,Softball,men,0.0,0.0,0.0,0.0,0.0
5177,Clark Atlanta University,4,Softball,women,183719.0,915.0,15559.0,17.0,148856.0
5178,Clark Atlanta University,4,Tennis,men,0.0,0.0,0.0,0.0,0.0
5179,Clark Atlanta University,4,Tennis,women,110453.0,778.0,7778.0,10.0,97305.0
5180,Clark Atlanta University,4,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5181,Clark Atlanta University,4,Volleyball,women,146865.0,1155.0,16165.0,14.0,127362.0
5182,Clark College,19,Baseball,men,83807.0,1565.0,51656.0,33.0,86557.0
5183,Clark College,19,Baseball,women,0.0,0.0,0.0,0.0,0.0
5184,Clark College,19,Basketball,men,49962.0,1763.0,24686.0,14.0,49984.0
5185,Clark College,19,Basketball,women,52134.0,1992.0,27882.0,14.0,53536.0
5186,Clark College,19,Soccer,men,58657.0,1532.0,32178.0,21.0,58657.0
5187,Clark College,19,Soccer,women,66808.0,1669.0,36723.0,22.0,66361.0
5188,Clark College,19,Softball,men,0.0,0.0,0.0,0.0,0.0
5189,Clark College,19,Softball,women,55129.0,2296.0,29853.0,13.0,55238.0
5190,Clark College,19,"Track and Field, Outdoor",men,33824.0,732.0,14632.0,20.0,34261.0
5191,Clark College,19,"Track and Field, Outdoor",women,33720.0,637.0,14016.0,22.0,34157.0
5192,Clark College,19,"Track and Field, X-Country",men,18195.0,484.0,5813.0,12.0,18545.0
5193,Clark College,19,"Track and Field, X-Country",women,19794.0,670.0,5361.0,8.0,20141.0
5194,Clark College,19,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5195,Clark College,19,Volleyball,women,59985.0,2631.0,34197.0,13.0,60310.0
5196,Clark State Community College,13,Baseball,men,19247.0,382.0,6882.0,18.0,19247.0
5197,Clark State Community College,13,Baseball,women,0.0,0.0,0.0,0.0,0.0
5198,Clark State Community College,13,Basketball,men,30271.0,929.0,9286.0,10.0,30271.0
5199,Clark State Community College,13,Basketball,women,22296.0,796.0,6368.0,8.0,22296.0
5200,Clark State Community College,13,Softball,men,0.0,0.0,0.0,0.0,0.0
5201,Clark State Community College,13,Softball,women,13356.0,174.0,1737.0,10.0,13356.0
5202,Clark University,7,Baseball,men,148071.0,1758.0,61526.0,35.0,148425.0
5203,Clark University,7,Baseball,women,0.0,0.0,0.0,0.0,0.0
5204,Clark University,7,Basketball,men,213460.0,4161.0,62420.0,15.0,213460.0
5205,Clark University,7,Basketball,women,153571.0,2507.0,37608.0,15.0,160971.0
5206,Clark University,7,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
5207,Clark University,7,Field Hockey,women,75163.0,977.0,15635.0,16.0,75163.0
5208,Clark University,7,Lacrosse,men,154350.0,1414.0,59371.0,42.0,156591.0
5209,Clark University,7,Lacrosse,women,0.0,0.0,0.0,0.0,0.0
5210,Clark University,7,Rowing,men,20718.0,2108.0,10541.0,5.0,20718.0
5211,Clark University,7,Rowing,women,104920.0,2129.0,55343.0,26.0,104920.0
5212,Clark University,7,Soccer,men,112208.0,793.0,17447.0,22.0,112208.0
5213,Clark University,7,Soccer,women,110960.0,1114.0,26743.0,24.0,147060.0
5214,Clark University,7,Softball,men,0.0,0.0,0.0,0.0,0.0
5215,Clark University,7,Softball,women,124289.0,1796.0,28734.0,16.0,124289.0
5216,Clark University,7,Swimming and Diving,men,52971.0,2017.0,26227.0,13.0,57645.0
5217,Clark University,7,Swimming and Diving,women,57814.0,2030.0,28413.0,14.0,66458.0
5218,Clark University,7,Tennis,men,51087.0,1995.0,19947.0,10.0,51087.0
5219,Clark University,7,Tennis,women,22175.0,791.0,8702.0,11.0,22175.0
5220,Clark University,7,"Track and Field, X-Country",men,11539.0,457.0,5481.0,12.0,12569.0
5221,Clark University,7,"Track and Field, X-Country",women,15147.0,454.0,7265.0,16.0,15148.0
5222,Clark University,7,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5223,Clark University,7,Volleyball,women,64483.0,2027.0,30400.0,15.0,64483.0
5224,Clarke University,9,All Track Combined,men,180621.0,888.0,44421.0,50.0,180621.0
5225,Clarke University,9,All Track Combined,women,218279.0,890.0,56079.0,63.0,218279.0
5226,Clarke University,9,Baseball,men,450242.0,3323.0,142895.0,43.0,450242.0
5227,Clarke University,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
5228,Clarke University,9,Basketball,men,313934.0,3032.0,63671.0,21.0,313934.0
5229,Clarke University,9,Basketball,women,325055.0,4174.0,75123.0,18.0,325055.0
5230,Clarke University,9,Bowling,men,87809.0,2812.0,36558.0,13.0,87809.0
5231,Clarke University,9,Bowling,women,94983.0,2812.0,36558.0,13.0,94983.0
5232,Clarke University,9,Golf,men,84169.0,2349.0,30540.0,13.0,84169.0
5233,Clarke University,9,Golf,women,57049.0,1701.0,18716.0,11.0,57049.0
5234,Clarke University,9,Lacrosse,men,118712.0,2013.0,32204.0,16.0,118712.0
5235,Clarke University,9,Lacrosse,women,120801.0,2014.0,30206.0,15.0,120801.0
5236,Clarke University,9,Soccer,men,177377.0,1876.0,33767.0,18.0,177377.0
5237,Clarke University,9,Soccer,women,249663.0,1658.0,48083.0,29.0,249663.0
5238,Clarke University,9,Softball,men,0.0,0.0,0.0,0.0,0.0
5239,Clarke University,9,Softball,women,228989.0,2748.0,63198.0,23.0,228989.0
5240,Clarke University,9,Volleyball,men,231857.0,3055.0,54984.0,18.0,231857.0
5241,Clarke University,9,Volleyball,women,317202.0,2401.0,62420.0,26.0,317202.0
5242,Clarks Summit University,7,Baseball,men,28362.0,1024.0,16385.0,16.0,28362.0
5243,Clarks Summit University,7,Baseball,women,0.0,0.0,0.0,0.0,0.0
5244,Clarks Summit University,7,Basketball,men,37785.0,1482.0,19271.0,13.0,37285.0
5245,Clarks Summit University,7,Basketball,women,20397.0,1307.0,13068.0,10.0,20897.0
5246,Clarks Summit University,7,Golf,men,2633.0,313.0,1564.0,5.0,3633.0
5247,Clarks Summit University,7,Golf,women,0.0,0.0,0.0,0.0,0.0
5248,Clarks Summit University,7,Soccer,men,19255.0,478.0,10526.0,22.0,19255.0
5249,Clarks Summit University,7,Soccer,women,15390.0,500.0,11000.0,22.0,15390.0
5250,Clarks Summit University,7,Softball,men,0.0,0.0,0.0,0.0,0.0
5251,Clarks Summit University,7,Softball,women,21049.0,700.0,9803.0,14.0,21049.0
5252,Clarks Summit University,7,Tennis,men,4945.0,215.0,1506.0,7.0,4445.0
5253,Clarks Summit University,7,Tennis,women,5074.0,237.0,1419.0,6.0,4574.0
5254,Clarks Summit University,7,"Track and Field, X-Country",men,2174.0,444.0,1775.0,4.0,2174.0
5255,Clarks Summit University,7,"Track and Field, X-Country",women,2174.0,355.0,1775.0,5.0,2174.0
5256,Clarks Summit University,7,Volleyball,men,0.0,0.0,0.0,0.0,0.0
5257,Clarks Summit University,7,Volleyball,women,14989.0,975.0,11695.0,12.0,14989.0
5258,Clarkson University,7,Baseball,men,169019.0,1403.0,47713.0,34.0,178117.0
5259,Clarkson University,7,Baseball,women,0.0,0.0,0.0,0.0,0.0
5260,Clarkson University,7,Basketball,men,165698.0,2396.0,40732.0,17.0,165698.0
5261,Clarkson University,7,Basketball,women,161567.0,3641.0,43689.0,12.0,163708.0
5262,Clarkson University,7,Golf,men,120497.0,2157.0,19413.0,9.0,124244.0
5263,Clarkson University,7,Golf,women,0.0,0.0,0.0,0.0,0.0
5264,Clarkson University,7,Ice Hockey,men,2286915.0,12559.0,326521.0,26.0,2585038.0
5265,Clarkson University,7,Ice Hockey,women,1902515.0,10858.0,238876.0,22.0,1983039.0
5266,Clarkson University,7,Lacrosse,men,198015.0,1867.0,84021.0,45.0,198015.0
5267,Clarkson University,7,Lacrosse,women,168604.0,1258.0,32707.0,26.0,172573.0
5268,Clarkson University,7,Other Sports,men,57416.0,2460.0,34438.0,14.0,57591.0
5269,Clarkson University,7,Other Sports,women,36863.0,2457.0,22111.0,9.0,36976.0
5270,Clarkson University,7,Skiing,men,78365.0,3298.0,29679.0,9.0,82590.0
